SKU,"Stock Quantity"
B151_7-L,0
B151_7-XL,0
B151_2-S,1
B151_2-M,0
B151_2-L,0
B151_2-XL,0
B151_2-XXL,0
B151_1-S,1
B151_1-M,4
B151_1-L,2
B151_1-XL,3
B151_1-XXL,0
B153_2-S,6
B153_2-M,10
B153_2-L,10
B153_2-XL,9
B153_2-XXL,2
B153_7-S,6
B153_7-M,10
B153_7-L,9
B153_7-XL,9
B153_7-XXL,3
B153_6-S,6
B153_6-M,10
B153_6-L,10
B153_6-XL,9
B153_6-XXL,3
B153_1-S,6
B153_1-M,10
B153_1-L,10
B153_1-XL,9
B153_1-XXL,3
B153_3-S,6
B153_3-M,10
B153_3-L,12
B153_3-XL,6
B153_3-XXL,3
B153_5-S,6
B153_5-M,10
B153_5-L,9
B153_5-XL,9
B153_5-XXL,3
B153_4-S,2
B153_4-M,10
B153_4-L,10
B153_4-XL,6
B153_4-XXL,3
B141_9-S,3
B141_9-M,7
B141_9-L,7
B141_9-XL,7
B141_9-XXL,2
B140A_3-S,3
B140A_3-M,8
B140A_3-L,8
B140A_3-XL,9
B140A_3-XXL,2
B140A_7-S,2
B140A_7-M,9
B140A_7-L,10
B140A_7-XL,7
B140A_7-XXL,3
B140A_4-S,4
B140A_4-M,7
B140A_4-L,6
B140A_4-XL,7
B140A_4-XXL,4
B140A_6-S,3
B140A_6-M,8
B140A_6-L,8
B140A_6-XL,7
B140A_6-XXL,3
B140A_2-S,2
B140A_2-M,8
B140A_2-L,8
B140A_2-XL,8
B140A_2-XXL,3
B140A_8-S,3
B140A_8-M,9
B140A_8-L,10
B140A_8-XL,8
B140A_8-XXL,3
B140A_5-S,4
B140A_5-M,7
B140A_5-L,5
B140A_5-XL,8
B140A_5-XXL,4
B141_1-S,0
B141_1-M,0
B141_1-L,2
B141_1-XL,1
B141_1-XXL,0
B141_5-S,0
B141_5-M,1
B141_5-L,0
B141_5-XL,1
B141_5-XXL,0
B141_11-S,0
B141_11-M,1
B141_11-L,0
B141_11-XL,1
B141_11-XXL,0
B141_12-S,1
B141_12-M,4
B141_12-L,3
B141_12-XL,0
B141_12-XXL,1
B140_8-XS,3
B140_8-S,4
B140_8-M,4
B140_8-L,4
B140_8-XL,4
B140_8-XXL,0
B145_43-S,4
B145_43-M,3
B145_43-L,2
B145_43-XL,2
B145_43-XXL,0
B145_29-S,1
B145_29-M,10
B145_29-L,11
B145_29-XL,11
B145_29-XXL,5
B145_84-S,3
B145_84-M,6
B145_84-L,5
B145_84-XL,7
B145_84-XXL,0
B145_44-XS,0
B145_44-S,0
B145_44-M,0
B145_44-L,10
B145_44-XL,0
B145_44-XXL,5
B145_48-XS,0
B145_48-S,3
B145_48-M,11
B145_48-L,8
B145_48-XL,10
B145_48-XXL,1
B145_03-S,8
B145_03-M,15
B145_03-L,17
B145_03-XL,14
B145_03-XXL,8
B145_74-S,5
B145_74-M,12
B145_74-L,11
B145_74-XL,12
B145_74-XXL,3
B145_26-S,5
B145_26-M,11
B145_26-L,15
B145_26-XL,15
B145_26-XXL,3
B145_06-S,8
B145_06-M,20
B145_06-L,22
B145_06-XL,26
B145_06-XXL,10
B145_38-XS,0
B145_38-S,0
B145_38-M,0
B145_38-L,0
B145_38-XL,0
B145_38-XXL,1
B145_41-S,2
B145_41-M,0
B145_41-L,1
B145_41-XL,2
B145_41-XXL,2
B145_56-S,7
B145_56-M,13
B145_56-L,11
B145_56-XL,16
B145_56-XXL,6
B145_20-XS,0
B145_20-S,2
B145_20-M,0
B145_20-L,3
B145_20-XL,0
B145_20-XXL,0
B145_64-S,1
B145_64-M,7
B145_64-L,7
B145_64-XL,6
B145_64-XXL,2
B145_55-XS,0
B145_55-S,0
B145_55-M,1
B145_55-L,0
B145_55-XL,1
B145_55-XXL,2
B145_78-S,10
B145_78-M,15
B145_78-L,16
B145_78-XL,15
B145_78-XXL,5
B145_10-XS,0
B145_10-S,20
B145_10-M,17
B145_10-L,20
B145_10-XL,16
B145_10-XXL,9
B145_24-XS,0
B145_24-S,8
B145_24-M,15
B145_24-L,19
B145_24-XL,17
B145_24-XXL,4
B145_28-XS,0
B145_28-S,10
B145_28-M,11
B145_28-L,12
B145_28-XL,10
B145_28-XXL,4
B145_68-S,0
B145_68-M,0
B145_68-L,0
B145_68-XL,1
B145_68-XXL,0
B145_42-XS,0
B145_42-S,2
B145_42-M,12
B145_42-L,9
B145_42-XL,12
B145_42-XXL,3
B145_05-S,17
B145_05-M,17
B145_05-L,19
B145_05-XL,26
B145_05-XXL,23
B145_02-XS,0
B145_02-S,4
B145_02-M,10
B145_02-L,10
B145_02-XL,14
B145_02-XXL,3
B145_13-S,7
B145_13-M,0
B145_13-L,0
B145_13-XL,0
B145_13-XXL,0
B145_72-S,6
B145_72-M,11
B145_72-L,11
B145_72-XL,8
B145_72-XXL,1
B145_37-S,5
B145_37-M,12
B145_37-L,9
B145_37-XL,9
B145_37-XXL,6
B145_30-S,7
B145_30-M,0
B145_30-L,1
B145_30-XL,2
B145_30-XXL,6
B145_17-S,2
B145_17-M,6
B145_17-L,7
B145_17-XL,9
B145_17-XXL,4
B145_82-S,5
B145_82-M,10
B145_82-L,7
B145_82-XL,10
B145_82-XXL,5
B145_25-S,14
B145_25-M,9
B145_25-L,10
B145_25-XL,11
B145_25-XXL,5
B145_34-XS,3
B145_34-S,0
B145_34-M,5
B145_34-L,1
B145_34-XL,0
B145_34-XXL,1
B145_76-S,8
B145_76-M,18
B145_76-L,13
B145_76-XL,14
B145_76-XXL,8
B145_22-XS,0
B145_22-S,2
B145_22-M,5
B145_22-L,0
B145_22-XL,11
B145_22-XXL,0
B145_77-S,1
B145_77-M,1
B145_77-L,3
B145_77-XL,9
B145_77-XXL,3
B145_61-S,4
B145_61-M,13
B145_61-L,12
B145_61-XL,12
B145_61-XXL,5
B145_75-S,10
B145_75-M,20
B145_75-L,14
B145_75-XL,12
B145_75-XXL,8
B145_49-XS,0
B145_49-S,15
B145_49-M,0
B145_49-L,1
B145_49-XL,0
B145_49-XXL,0
B145_85-S,5
B145_85-M,6
B145_85-L,6
B145_85-XL,6
B145_85-XXL,2
B145_32-XS,0
B145_32-S,2
B145_32-M,1
B145_32-L,4
B145_32-XL,7
B145_32-XXL,2
B145_79-S,8
B145_79-M,21
B145_79-L,17
B145_79-XL,20
B145_79-XXL,7
B145_66-S,1
B145_66-M,2
B145_66-L,4
B145_66-XL,18
B145_66-XXL,6
B145_27-XS,0
B145_27-S,6
B145_27-M,3
B145_27-L,3
B145_27-XL,0
B145_27-XXL,1
B145_73-S,3
B145_73-M,11
B145_73-L,7
B145_73-XL,7
B145_73-XXL,4
B145_12-XS,0
B145_12-S,19
B145_12-M,12
B145_12-L,10
B145_12-XL,14
B145_12-XXL,6
B145_11-S,7
B145_11-M,4
B145_11-L,0
B145_11-XL,7
B145_11-XXL,5
B145_7-S,6
B145_7-M,0
B145_7-L,0
B145_7-XL,0
B145_7-XXL,2
B145_50-S,3
B145_50-M,5
B145_50-L,4
B145_50-XL,3
B145_50-XXL,3
B145_60-S,0
B145_60-M,0
B145_60-L,0
B145_60-XL,7
B145_60-XXL,1
B145_69-S,0
B145_69-M,0
B145_69-L,0
B145_69-XL,1
B145_69-XXL,0
B145_04-S,1
B145_04-M,10
B145_04-L,10
B145_04-XL,9
B145_04-XXL,1
B145_59-S,2
B145_59-M,4
B145_59-L,3
B145_59-XL,5
B145_59-XXL,3
B145_80-S,8
B145_80-M,9
B145_80-L,11
B145_80-XL,13
B145_80-XXL,6
B145_54-S,4
B145_54-M,7
B145_54-L,8
B145_54-XL,6
B145_54-XXL,1
B145_36-S,2
B145_36-M,5
B145_36-L,2
B145_36-XL,8
B145_36-XXL,0
B145_21-XS,0
B145_21-S,14
B145_21-M,0
B145_21-L,0
B145_21-XL,0
B145_21-XXL,0
B145_23-XS,0
B145_23-S,2
B145_23-M,0
B145_23-L,1
B145_23-XL,0
B145_23-XXL,0
B145_81-S,3
B145_81-M,3
B145_81-L,5
B145_81-XL,2
B145_81-XXL,0
B145_39-S,12
B145_39-M,9
B145_39-L,9
B145_39-XL,5
B145_39-XXL,4
B145_31-S,1
B145_31-M,7
B145_31-L,4
B145_31-XL,9
B145_31-XXL,2
B145_67-S,3
B145_67-M,8
B145_67-L,7
B145_67-XL,3
B145_67-XXL,3
B145_47-XS,0
B145_47-S,0
B145_47-M,4
B145_47-L,4
B145_47-XL,0
B145_47-XXL,1
B145_33-S,1
B145_33-M,0
B145_33-L,3
B145_33-XL,4
B145_33-XXL,2
B145_83-S,3
B145_83-M,9
B145_83-L,9
B145_83-XL,9
B145_83-XXL,2
B145_9-S,8
B145_9-M,4
B145_9-L,8
B145_9-XL,15
B145_9-XXL,6
B145_18-S,6
B145_18-M,12
B145_18-L,13
B145_18-XL,16
B145_18-XXL,8
B145_16-S,16
B145_16-M,12
B145_16-L,13
B145_16-XL,16
B145_16-XXL,6
B145_62-S,6
B145_62-M,13
B145_62-L,13
B145_62-XL,7
B145_62-XXL,5
B145_45-XS,0
B145_45-S,3
B145_45-M,4
B145_45-L,1
B145_45-XL,0
B145_45-XXL,6
B145_57-S,3
B145_57-M,2
B145_57-L,1
B145_57-XL,0
B145_57-XXL,1
B145_63-S,4
B145_63-M,9
B145_63-L,10
B145_63-XL,11
B145_63-XXL,7
B145_65-S,8
B145_65-M,20
B145_65-L,21
B145_65-XL,22
B145_65-XXL,8
B145_58-S,5
B145_58-M,15
B145_58-L,15
B145_58-XL,14
B145_58-XXL,4
B150_15-S,1
B150_15-M,0
B150_15-L,0
B150_15-XL,0
B150_15-XXL,0
B150_18-S,1
B150_18-M,1
B150_18-L,1
B150_18-XL,0
B150_18-XXL,0
B150_10-S,4
B150_10-M,3
B150_10-L,2
B150_10-XL,1
B150_10-XXL,1
B150_3-S,1
B150_3-M,1
B150_3-L,0
B150_3-XL,1
B150_3-XXL,0
B150_13-S,2
B150_13-M,1
B150_13-L,2
B150_13-XL,2
B150_13-XXL,1
B150_12-S,2
B150_12-M,2
B150_12-L,2
B150_12-XL,2
B150_12-XXL,1
B150_14-S,0
B150_14-M,2
B150_14-L,2
B150_14-XL,2
B150_14-XXL,0
B150_8-S,2
B150_8-M,3
B150_8-L,2
B150_8-XL,3
B150_8-XXL,2
B150_2-S,2
B150_2-M,1
B150_2-L,2
B150_2-XL,2
B150_2-XXL,1
B150_9-S,2
B150_9-M,2
B150_9-L,2
B150_9-XL,2
B150_9-XXL,1
B150_6-S,1
B150_6-M,1
B150_6-L,0
B150_6-XL,2
B150_6-XXL,0
B150_17-S,3
B150_17-M,3
B150_17-L,0
B150_17-XL,2
B150_17-XXL,1
B150_5-S,2
B150_5-M,2
B150_5-L,2
B150_5-XL,2
B150_5-XXL,0
B150_4-S,2
B150_4-M,2
B150_4-L,2
B150_4-XL,2
B150_4-XXL,1
B150_7-S,2
B150_7-M,1
B150_7-L,2
B150_7-XL,2
B150_7-XXL,1
B150_1-S,1
B150_1-M,1
B150_1-L,0
B150_1-XL,1
B150_1-XXL,0
B150_11-S,5
B150_11-M,4
B150_11-L,3
B150_11-XL,4
B150_11-XXL,3
D01_24,33
D01_50,33
D01_47,35
,30
D01_42,30
D01_37,38
D01_22,0
D01_31,77
D01_43,36
D01_48,36
D01_38,81
D01_8,26
D01_40,22
,27
D01_44,27
D01_18,85
D01_46,35
D01_27,31
D01_5,36
D01_21,34
D01_6,52
D01_39,35
D01_02,23
D01_36,53
D01_25,38
D01_26,63
D01_01,46
D01_41,28
D01_49,36
A102_2,16
A102_10,22
A341_1-XS,0
A341_1-S,0
A341_1-M,1
A341_1-L,0
B242_3-XS,1
B242_3-S,1
B242_3-M,0
B242_3-L,1
B242_3-XL,0
B242_3-XXL,0
B242_4-XS,0
B242_4-S,0
B242_4-M,4
B242_4-L,0
B242_4-XL,0
B242_4-XXL,0
A221_3-S,1
A221_10-S,3
A221_9-S,3
A221_2-S,3
A221_7-S,1
A222_1-S,7
A223_5-S,1
A223_5-M,0
A223_3-S,2
A223_1-S,3
A223_1-M,0
A221_13-S,1
A221_13-M,0
D102,12
D103,65
D101,42
B11_06-S,9
B11_06-M,17
B11_06-L,17
B11_06-XL,16
B11_06-XXL,5
B11_05-S,9
B11_05-M,18
B11_05-L,19
B11_05-XL,19
B11_05-XXL,5
B11_02-S,8
B11_02-M,17
B11_02-L,13
B11_02-XL,17
B11_02-XXL,5
B11_04-S,9
B11_04-M,17
B11_04-L,16
B11_04-XL,17
B11_04-XXL,5
B11_03-S,8
B11_03-M,18
B11_03-L,16
B11_03-XL,18
B11_03-XXL,6
B11_01-S,9
B11_01-M,21
B11_01-L,22
B11_01-XL,22
B11_01-XXL,5
A82_2-S,4
A82_2-M,0
A82_2-L,0
A82_3-S,1
A82_3-M,0
A82_3-L,0
A82_8-S,2
A82_8-M,0
A82_8-L,0
A82_10-S,4
A82_10-M,0
A82_10-L,0
A82_5-S,3
A82_5-M,0
A82_5-L,0
A82_7-S,3
A82_7-M,0
A82_7-L,0
A82_4-S,3
A82_4-M,0
A82_4-L,0
A82_01-S,2
A82_01-M,0
A82_01-L,0
A82_6-S,4
A82_6-M,0
A82_6-L,0
A86_4-XS,2
A86_4-S,2
A86_4-M,1
A86_4-L,0
A86_4-XL,0
A86_3-XS,3
A86_3-S,3
A86_3-M,3
A86_3-L,2
A86_3-XL,0
A86_2-XS,2
A86_2-S,1
A86_2-M,1
A86_2-L,1
A86_2-XL,0
A84_1S,0
A84_1M,1
A84_1L,0
B84_2-S,1
B84_2-M,2
B84_2-L,1
B84_2-XL,1
B84_2-XXL,0
B84_1-S,1
B84_1-M,2
B84_1-L,2
B84_1-XL,1
B84_1-XXL,0
B83_4-XS,1
B83_4-S,2
B83_4-M,1
B83_4-L,0
B83_4-XL,1
B83_4-XXL,1
B83_1-XS,1
B83_1-S,3
B83_1-M,5
B83_1-L,2
B83_1-XL,0
B83_1-XXL,0
B83_2-XS,1
B83_2-S,5
B83_2-M,1
B83_2-L,1
B83_2-XL,2
B83_2-XXL,0
B83_3-XS,0
B83_3-S,3
B83_3-M,0
B83_3-L,0
B83_3-XL,1
B83_3-XXL,0
B72_2-XS,0
B72_2-S,0
B72_2-M,0
B72_2-L,0
B72_2-XL,1
B72_2-XXL,0
B72_3-L,1
B84_3-S,1
B84_3-M,1
B84_3-L,1
B84_3-XL,1
B84_3-XXL,1
B73_6_XS,1
B73_6_S,3
B73_6_M,1
B73_6_L,0
B73_6_XL,0
B73_6_XXL,0
B80_7-S,1
B80_7-M,2
B80_7-L,1
B80_7-XL,1
B80_6-S,1
B80_6-M,1
B80_6-L,0
B80_6-XL,1
B80_2-S,0
B80_2-M,2
B80_2-L,3
B80_2-XL,1
B80_3-S,1
7558724583648,0
B80_3-L,0
B80_3-XL,1
B80_8-S,0
B80_8-M,1
B80_8-L,2
B80_8-XL,0
B82_3-S,1
B82_3-M,1
B82_3-L,2
B82_3-XL,0
B82_2-S,1
B82_2-M,2
B82_2-L,5
B82_2-XL,0
B82_1-S,1
B82_1-M,1
B82_1-L,0
B82_1-XL,0
B81_1-S,0
B81_1-M,2
B81_1-L,1
B81_1-XL,3
B79_1-XS,0
B79_1-S,0
B79_1-M,1
B79_1-L,0
B79_1-XL,0
B79_1-XXL,0
B71_4-XS,0
B71_4-S,1
B71_4-M,0
B71_4-L,0
B71_4-XL,2
B71_4-XXL,0
B71_9-XS,0
B71_9-S,0
B71_9-M,0
B71_9-L,0
B71_9-XL,1
B71_9-XXL,0
B74_13-XS,0
B74_13-S,2
B74_13-M,0
B74_13-L,0
B74_13-XL,0
B74_13-XXL,0
B74_7-XS,0
B74_7-S,0
B74_7-M,0
B74_7-L,0
B74_7-XL,1
B74_7-XXL,0
B70_3a-S,1
B70_3a-M,0
B70_3a-L,0
B70_3a-XL,0
B74_8-XS,0
B74_8-S,2
B74_8-M,0
B74_8-L,0
B74_8-XL,0
B74_8-XXL,0
D51_4,1
D51_2,0
B184_1-XS,1
B184_1-S,1
B184_1-M,1
B184_1-L,2
B184_1-XL,1
A93_8-S,0
A93_8-M,2
A93_8-L,1
A93_9-S,2
A93_9-M,1
A93_9-L,0
A93_10-S,2
A93_10-M,0
A93_10-L,0
A93_12-S,2
A93_12-M,2
A93_12-L,2
A93_2-S,1
A93_2-M,1
A93_2-L,1
A93_5-S,1
A93_5-M,0
A93_5-L,0
A93_6-S,2
A93_6-M,3
A93_6-L,1
A93_3-S,1
A93_3-M,1
A93_3-L,1
A94_2-S,7
A94_2-M,7
A94_2-L,4
A93_4-S,4
A93_4-M,3
A93_4-L,1
A93_13-S,5
A93_13-M,5
A93_13-L,3
A92_8-XS,0
A92_8-S,1
A92_8-M,0
A92_8-L,0
A92_7-XS,0
A92_7-S,2
A92_7-M,1
A92_7-L,0
A92_6-XS,0
A92_6-S,2
A92_6-M,0
A92_6-L,2
A92_4-XS,0
A92_4-S,1
A92_4-M,1
A92_4-L,1
A92_10-XS,0
A92_10-S,1
A92_10-M,0
A92_10-L,0
A92_5-XS,0
A92_5-S,6
A92_5-M,3
A92_5-L,1
A92_9-XS,0
A92_9-S,1
A92_9-M,0
A92_9-L,0
A92_2-XS,0
A92_2-S,3
A92_2-M,2
A92_2-L,1
A92_3-XS,0
A92_3-S,5
A92_3-M,2
A92_3-L,1
A92_1-XS,0
A92_1-S,1
A92_1-M,1
A92_1-L,0
A94_3-S,1
A94_3-M,0
A94_3-L,0
A140_5-S,1
A140_5-M,0
A140_5-L,1
A140_4-S,0
A140_4-M,0
A140_4-L,2
A140_3-S,2
A140_3-M,3
A140_3-L,2
A140_2-S,0
A140_2-M,0
A140_2-L,2
A140_1-S,0
A140_1-M,1
A140_1-L,1
A69_26,3
7960844042464,3
A69_34-S,0
A69_34-M,1
A69_24S,2
A69_24L,1
A69_25S,1
A69_25L,1
A69_04-S,0
A69_04-L,0
A69_28-S,0
A69_28-L,2
A69_35S,1
A69_35L,1
A69_33S,1
A69_33L,1
A69_21-S,1
A69_21-M,1
A69_31-S,4
A69_31-L,4
A69_32-S,1
A69_32-L,2
A69_27S,1
A69_27L,1
A69_16-S,0
A69_16-M,1
A69_17-S,1
A69_17-M,2
A68_4-S,5
A68_4-L,10
A68_11-S,1
A68_11-L,0
A68_21-S,2
A68_21-L,3
A68_20-S,2
A68_20-L,5
A68_19-S,2
A68_19-L,4
A68_18-S,1
A68_18-L,5
A68_24S,2
A68_24L,2
A68_9-S,7
A68_9-L,9
A68_3-S,1
A68_3-L,0
A68_16-S,1
A68_16-L,5
A68_15-S,6
A68_15-L,8
A29_6-S,18
A29_6-M,18
A29_6-L,9
A29_6-XL,0
A29_5-S,18
A29_5-M,18
A29_5-L,9
A29_5-XL,0
A29_4-S,17
A29_4-M,17
A29_4-L,8
A29_4-XL,0
A29_1-S,17
A29_1-M,17
A29_1-L,8
A29_1-XL,0
A29_2-S,17
A29_2-M,18
A29_2-L,9
A29_2-XL,0
A29_3-S,17
A29_3-M,17
A29_3-L,8
A29_3-XL,0
A28_1-S,2
A28_1-M,1
A28_1-L,2
A28_1-XL,0
A28_2-S,0
A28_2-M,1
A28_2-L,1
A28_2-XL,0
A22_3-XS,0
A22_3-S,1
A22_3-M,0
A22_3-L,0
A22_2-XS,1
A22_2-S,0
A22_2-M,0
A22_2-L,0
A20_8-XS,0
A20_8-S,1
A20_8-M,1
A20_8-L,0
A20_02-XS,0
A20_02-S,0
A20_02-M,1
A20_02-L,0
A20_20-XS,0
A20_20-S,1
A20_20-M,0
A20_20-L,0
A22_1-XS,0
A22_1-S,0
A22_1-M,1
A22_1-L,0
A149_2,2
A149_1,2
A154_1,2
A152_13,1
A152_16,2
A152_9,1
A152_15,1
A152_2,1
A150_1,1
A151_1,2
A158_1,2
A158_2,3
A157_4,3
A157_2,2
A157_6,3
A157_5,2
A157_8,1
A157_1,9
A157_7,3
A157_3,4
A156_1,2
A156_2,2
A310_3-S,1
A310_3-M,1
A310_3-L,1
A316_6-XS,0
A316_6-S,0
A316_6-M,1
A316_6-L,1
A319_2-S,1
A321_1-S,2
A321_1-M,1
A321_1-L,0
A316_5-XS,0
A316_5-S,0
A316_5-M,1
A316_5-L,0
A318_2-S,1
A318_2-M,0
A318_2-L,0
A318_3-S,1
A318_3-M,0
A318_3-L,0
A318_1-S,2
A318_1-M,0
A318_1-L,0
A322_6-XS,0
A322_6-S,1
A322_6-M,0
A322_6-L,0
A322_6-XL,0
A322_3-XS,0
A322_3-S,1
A322_3-M,0
A322_3-L,0
A322_3-XL,0
A310_1-XS,2
A310_1-S,2
A310_1-M,0
A274_4-S,3
A274_4-M,1
A274_4-L,1
A274_3-XS,0
A274_3-S,1
A274_3-M,0
A274_3-L,0
A271_2-XS,0
A271_2-S,0
A271_2-M,1
A271_2-L,0
A271_3-XS,0
A271_3-S,1
A271_3-M,0
A271_3-L,0
A272_1a-XS,0
A272_1a-S,1
A272_1a-M,0
A272_1a-L,0
A273_2b-XS,0
A273_2b-S,1
A273_2b-M,0
A273_2b-L,0
A273_3a-XS,0
A273_3a-S,1
A273_3a-M,0
A273_3a-L,0
A275_2-S,0
A275_2-M,1
A275_2-L,0
A275_3-S,1
A275_3-M,0
A275_3-L,1
B196_2-S,3
B196_2-M,1
B196_2-L,0
B196_2-XL,1
B196_2-XXL,1
B195_1-M,0
B195_1-L,2
B195_1-XL,2
B190_2-S,0
B190_2-M,1
B190_2-L,0
B190_2-XL,0
B190_2-XXL,1
B190_1-S,1
B190_1-M,1
B190_1-L,0
B190_1-XL,1
B190_1-XXL,0
,2
B213_3-S,0
B213_3-M,0
B213_3-L,0
B213_3-XL,0
B213_1-S,0
B213_1-M,1
B213_1-L,1
B213_1-XL,1
B213_2-S,0
B213_2-M,2
B213_2-L,0
B213_2-XL,0
B205_2-S,1
B205_2-M,1
B205_2-L,1
B205_2-XL,1
B205_2-XXL,1
B218_5-S,2
B218_5-M,3
B218_5-L,2
B218_5-XL,2
B218_5-XXL,1
B218_6-S,2
B218_6-M,3
B218_6-L,4
B218_6-XL,4
B218_6-XXL,1
B218_4-S,1
B218_4-M,1
B218_4-L,0
B218_4-XL,0
B218_9-S,2
B218_9-M,3
B218_9-L,2
B218_9-XL,2
B218_9-XXL,1
B218_7-S,1
B218_7-M,0
B218_7-L,0
B218_7-XL,0
B218_3-S,2
B218_3-M,1
B218_3-L,0
B218_3-XL,0
B218_1-S,2
B218_1-M,0
B218_1-L,2
B218_1-XL,4
B218_1-XXL,0
B218_2-S,2
B218_2-M,2
B218_2-L,2
B218_2-XL,2
B218_2-XXL,1
B204_5-M,1
B204_5-L,0
B204_5-XL,1
B204_3-M,0
B204_3-L,1
B204_3-XL,0
B204_4-M,0
B204_4-L,1
B204_4-XL,0
B204_1-M,1
B204_1-L,2
B204_1-XL,1
B204_2-M,1
B204_2-L,1
B204_2-XL,0
B204_6-M,1
B204_6-L,1
B204_6-XL,2
B203_8-M,1
B203_8-L,0
B203_8-XL,0
B203_6-M,2
B203_6-L,3
B203_6-XL,1
B203_7-M,1
B203_7-L,1
B203_7-XL,0
B215_1-M,2
B215_1-L,0
B215_1-XL,0
B215_2-M,2
B215_2-L,2
B215_2-XL,2
B215_3-M,2
B215_3-L,2
B215_3-XL,2
B219_1-S,0
B219_1-M,1
B219_1-L,0
B219_1-XL,0
B201_8-S,5
B201_8-M,6
B201_8-L,5
B201_8-XL,3
B201_8-XXL,0
B214_1-XS,0
B214_1-S,0
B214_1-M,1
B214_1-L,0
B214_1-XL,0
B214_1-XXL,0
B201_7-S,1
B201_2-S,1
B201_2-M,5
B201_2-L,4
B201_2-XL,4
B201_2-XXL,1
B201_1-S,8
B201_1-M,3
B201_1-L,0
B201_1-XL,3
B201_1-XXL,0
A242_6-S,2
A242_6-M,1
A242_6-L,2
A242_2-S,2
A242_2-M,2
A242_2-L,2
7950666334432,0
A242_1-S,2
A242_1-M,2
A242_1-L,2
A242_5-S,1
A242_5-M,1
A242_5-L,0
A242_3-S,0
A242_3-M,1
A242_3-L,1
A245_4-XS,0
6636206882966,1
6636206882966,0
6636206882966,0
A244_2-XS,0
5643920048278,0
5643920048278,1
5643920048278,0
A247_1A-XS,0
A247_1A-S,14
A247_1A-M,0
A247_1A-L,0
A247_1A-XL,0
A247_2-XS,0
A247_2-S,8
A247_2-M,0
A247_2-L,0
A247_2-XL,0
A247_2-XXL,0
A247_3-XS,0
A247_3-S,6
A247_3-M,3
A247_3-L,0
A247_3-XL,0
A247_3-XXL,0
A247_1-XS,0
A247_1-S,6
A247_1-M,0
A247_1-L,0
A246_1-XS,0
A246_1-S,1
A246_1-M,0
A246_1-L,0
A246_1-XL,0
A246_1-XXL,0
A244_4-S,1
A244_4-M,2
A244_4-L,0
A244_1-S,1
A244_1-M,0
A244_1-L,1
A244_2-S,0
A244_2-M,1
A244_2-L,0
A244_6-S,1
A244_6-M,2
A244_6-L,1
A244_5-S,2
A244_5-M,2
A244_5-L,1
A245_2-S,1
A245_2-M,2
A245_2-L,1
A245_4-S,1
A245_4-M,0
A245_4-L,0
8009443639520,1
A245_3-S,0
A245_3-M,0
A245_3-L,0
A245_1-S,0
A245_1-M,1
A245_1-L,1
A245_5-S,1
A245_5-M,2
A245_5-L,0
A249_1-S,0
A249_1-M,0
A249_1-L,7
B189_14-S,2
B189_14-M,2
B189_14-L,1
B189_14-XL,0
B189_14-XXL,0
B189_8-S,1
B189_8-M,2
B189_8-L,3
B189_8-XL,2
B189_8-XXL,0
B189_13-S,1
B189_13-M,0
B189_13-L,1
B189_13-XL,0
B189_13-XXL,0
B189_9-S,1
B189_9-M,0
B189_9-L,0
B189_9-XL,2
B189_9-XXL,0
B189_15-S,3
B189_15-M,0
B189_15-L,0
B189_15-XL,0
B189_15-XXL,0
B189_7-S,0
B189_7-M,1
B189_7-L,2
B189_7-XL,0
B189_7-XXL,0
B183_6-S,4
B183_6-M,5
B183_6-L,3
B183_6-XL,5
B183_6-XXL,1
B183_7-S,0
B183_7-M,3
B183_7-L,0
B183_7-XL,1
B183_7-XXL,0
B183_2-S,1
B183_2-M,0
B183_2-L,4
B183_2-XL,2
B183_2-XXL,1
B183_8-S,2
B183_8-M,1
B183_8-L,2
B183_8-XL,1
B183_8-XXL,1
B183_1-S,4
B183_1-M,0
B183_1-L,0
B183_1-XL,0
B183_1-XXL,0
B183_5-S,1
B183_5-M,2
B183_5-L,-1
B183_5-XL,0
B188B_1-XS,0
B188B_1-S,0
B188B_1-M,0
B188B_1-L,1
B188B_1-XL,0
B188B_1-XXL,0
B187_1-S,2
B187_1-M,6
B187_1-L,7
B187_1-XL,5
B185_5-XS,0
B185_5-S,1
B185_5-M,1
B185_5-L,2
B185_5-XL,0
B185_1-S,1
B185_1-M,0
B185_1-L,2
B185_1-XL,4
B185_1-XXL,0
B185_4-XS,0
B185_4-S,0
B185_4-M,2
B185_4-L,1
B185_4-XL,0
B185_2-XS,1
B185_2-S,0
B185_2-M,1
B185_2-L,3
B185_2-XL,1
B185_2-XXL,0
B185_3-XS,4
B185_3-S,0
B185_3-M,0
B185_3-L,0
B185_3-XL,0
B183B_1-XS,1
B183B_1-S,0
B183B_1-M,0
B183B_1-L,0
B183B_1-XL,0
B188_1-XS,2
B188_1-S,0
B188_1-M,1
B188_1-L,2
B188_1-XL,0
B188_1-XXL,0
B186_2-S,1
B186_2-M,2
B186_2-L,1
B186_2-XL,2
B186_2-XXL,0
B186_3-XXS,3
B186_3-XS,3
B186_3-S,4
B186_3-M,0
B186_3-L,0
B186_3-XL,2
B186_3-XXL,0
B186_4-S,1
B186_4-M,0
B186_4-L,0
B186_4-XL,0
B186_4-XXL,0
A74_9-S,7
A74_9-M,2
A74_12-S,2
A74_12-M,1
A74_8-S,0
A74_8-M,3
A74_17-S,1
A74_17-M,1
A74_16-S,1
A74_16-M,1
